Iteration	Posterior	Likelihood	Prior	distance_scale	extirpation_rate	log10_rate_bg	rate_bg
16460	-29.5504	-24.7317	-4.81874	0.01	0.8118163	-2.740392	0.001818059
16470	-29.2362	-24.0432	-5.19303	0.01	1.092581	-1.922772	0.01194616
16480	-31.5543	-26.4592	-5.09505	0.01	1.032818	-3.201425	0.0006288909
16490	-29.8687	-25.1015	-4.7672	0.01	0.6575283	-1.862256	0.01373231
16500	-28.8486	-23.8612	-4.9874	0.01	0.9605499	-2.017096	0.009614
16510	-30.2862	-25.5227	-4.76347	0.01	0.6939385	-2.953924	0.001111928
16520	-29.0646	-24.0545	-5.01014	0.01	0.4836848	-2.340437	0.004566285
16530	-28.9326	-24.1211	-4.81158	0.01	0.802837	-1.999951	0.01000112
16540	-28.5519	-23.6856	-4.86632	0.01	0.8624106	-2.250649	0.005615018
16550	-29.3804	-23.311	-6.0694	0.01	1.542062	-2.332749	0.004647835
16560	-29.6816	-23.0446	-6.63699	0.01	1.809249	-2.002564	0.009941126
16570	-29.372	-24.1186	-5.25336	0.01	0.4189449	-2.350093	0.004465877
16580	-29.0251	-24.2122	-4.81293	0.01	0.5870992	-2.512341	0.003073685
16590	-29.2552	-23.3665	-5.88867	0.01	1.455178	-2.001293	0.009970266
16600	-28.8969	-23.4993	-5.39755	0.01	1.20701	-2.326741	0.004712583
16610	-29.7435	-23.4536	-6.28988	0.01	1.646529	-2.423487	0.003771488
16620	-28.6668	-23.7976	-4.86922	0.01	0.8651472	-2.091265	0.008104672
16630	-31.9447	-26.0216	-5.92307	0.01	1.471833	-3.112987	0.000770927
16640	-28.9101	-23.4517	-5.45837	0.01	1.239275	-2.065659	0.00859689
16650	-30.167	-24.7505	-5.41651	0.01	1.217134	-1.779221	0.01662565
16660	-29.7394	-22.9365	-6.80295	0.01	1.886773	-2.033156	0.00926497
16670	-30.9052	-22.468	-8.43719	0.01	2.665371	-1.967896	0.01076723
16680	-28.967	-23.2923	-5.67467	0.01	1.34993	-2.216539	0.006073807
16690	-28.8394	-23.3974	-5.44206	0.01	1.230685	-2.11848	0.007612376
16700	-32.1015	-21.928	-10.1735	0.01	3.559879	-2.010398	0.009763411
16710	-30.3384	-24.4302	-5.90825	0.01	1.464663	-2.714808	0.001928377
16720	-28.63	-23.8664	-4.7636	0.01	0.6786361	-2.200967	0.006295538
16730	-29.1547	-24.0756	-5.07908	0.01	0.4619194	-2.343132	0.004538033
16740	-29.1909	-23.6179	-5.57305	0.01	1.298623	-1.96859	0.01075003
16750	-29.8448	-24.1026	-5.74214	0.01	1.383463	-2.610851	0.002449905
16760	-28.8199	-23.7162	-5.1037	0.01	1.038277	-2.396538	0.004012935
16770	-31.7176	-24.0192	-7.69839	0.01	2.308103	-2.669238	0.002141716
16780	-28.5661	-23.7787	-4.78742	0.01	0.7670985	-2.198042	0.006338091
16790	-32.149	-22.9084	-9.24063	0.01	3.068597	-2.422932	0.003776315
16800	-29.7809	-25.0026	-4.77835	0.01	0.7496069	-1.851458	0.01407802
16810	-29.0424	-24.2046	-4.83787	0.01	0.8336922	-2.565987	0.002716519
16820	-28.6412	-23.5625	-5.07865	0.01	1.02234	-2.263678	0.005449071
16830	-29.748	-24.1248	-5.62326	0.01	1.324102	-1.847729	0.01419943
16840	-32.0345	-22.0146	-10.0199	0.01	3.477106	-2.111998	0.007726844
16850	-30.051	-24.1952	-5.8558	0.01	1.439209	-2.645063	0.002264315
16860	-29.6864	-24.4942	-5.19221	0.01	1.092101	-1.841242	0.01441311
16870	-30.4659	-25.6956	-4.77025	0.01	0.7290649	-1.774713	0.01679913
16880	-29.2006	-24.0753	-5.12537	0.01	0.4491085	-2.308801	0.004911323
16890	-29.6512	-23.262	-6.38925	0.01	1.693262	-2.349088	0.00447623
16900	-29.0878	-23.2331	-5.85472	0.01	1.43868	-2.099721	0.007948381
16910	-29.7807	-23.3106	-6.4701	0.01	1.731175	-1.925581	0.01186913
16920	-30.7988	-25.6116	-5.1872	0.01	0.4337055	-2.961156	0.001093564
16930	-29.4732	-24.6384	-4.83483	0.01	0.5688529	-2.679704	0.002090719
16940	-29.422	-24.5305	-4.89153	0.01	0.8853474	-2.686289	0.002059258
16950	-28.9255	-24.0815	-4.84401	0.01	0.8402186	-2.517729	0.003035782
16960	-29.3279	-23.0718	-6.2561	0.01	1.630602	-2.16421	0.006851573
16970	-29.724	-24.1959	-5.52803	0.01	1.275533	-1.846715	0.01423264
16980	-28.8422	-23.5691	-5.27316	0.01	1.138733	-2.055853	0.00879321
16990	-29.1951	-23.1708	-6.02431	0.01	1.520515	-2.092776	0.008076513
17000	-31.4542	-22.1814	-9.27279	0.01	3.085096	-2.092833	0.008075451
17010	-30.1035	-22.9394	-7.1641	0.01	2.055729	-1.954559	0.01110301
17020	-30.4857	-23.4385	-7.04713	0.01	2.00092	-2.472572	0.003368437
17030	-30.9313	-25.8103	-5.12096	0.01	1.04906	-3.045836	0.000899838
17040	-29.764	-24.9783	-4.78577	0.01	0.6181482	-2.794953	0.00160342
17050	-28.8439	-24.0207	-4.82326	0.01	0.817233	-2.024097	0.009460254
17060	-29.1924	-23.6843	-5.50817	0.01	1.265263	-1.959773	0.01097051
17070	-29.0867	-23.6487	-5.43802	0.01	1.228551	-2.417631	0.003822686
17080	-29.4031	-23.0954	-6.30777	0.01	1.654956	-2.05587	0.008792855
17090	-30.8433	-26.049	-4.79428	0.01	0.7783988	-3.093036	0.0008071689
17100	-29.9847	-25.2166	-4.76809	0.01	0.7218161	-2.872748	0.001340455
17110	-28.7511	-23.7063	-5.04478	0.01	1.000165	-2.376716	0.004200335
17120	-28.7862	-23.395	-5.39122	0.01	1.203617	-2.175081	0.006682194
17130	-29.2018	-24.4385	-4.76336	0.01	0.6831224	-2.626728	0.002361959
17140	-30.0095	-22.9263	-7.08322	0.01	2.017821	-2.257669	0.005524982
17150	-34.2571	-23.1781	-11.079	0.01	4.06346	-1.63792	0.02301865
17160	-29.3771	-24.1323	-5.24481	0.01	1.122631	-2.586982	0.002588319
17170	-30.4156	-24.8043	-5.6113	0.01	1.31806	-1.753634	0.01763463
17180	-31.2973	-25.0916	-6.20568	0.01	1.606781	-2.896249	0.001269845
17190	-31.0174	-22.974	-8.04336	0.01	2.473515	-1.84048	0.01443844
17200	-30.3108	-25.546	-4.76481	0.01	0.7065302	-2.960866	0.001094295
17210	-31.1759	-26.3936	-4.78227	0.01	0.6234802	-1.733163	0.01848577
17220	-30.7202	-25.6725	-5.0477	0.01	1.002106	-3.009444	0.00097849
17230	-31.2195	-23.8385	-7.38099	0.01	2.157718	-1.741657	0.01812771
17240	-29.5944	-23.5587	-6.03571	0.01	1.525971	-1.914976	0.01216254
17250	-33.8673	-23.0756	-10.7917	0.01	3.900691	-1.660867	0.02183399
17260	-29.2238	-24.0975	-5.12632	0.01	1.052373	-1.92268	0.01194869
17270	-28.7759	-23.8333	-4.94266	0.01	0.927259	-2.041997	0.00907826
17280	-29.6544	-23.1079	-6.54657	0.01	1.766974	-1.98854	0.01026739
17290	-29.3313	-23.1683	-6.16304	0.01	1.586592	-2.254632	0.00556375
17300	-29.5001	-24.072	-5.42812	0.01	1.223307	-1.881401	0.01314012
17310	-29.3196	-24.3859	-4.93373	0.01	0.9202897	-2.643947	0.002270142
17320	-28.6628	-23.5005	-5.16239	0.01	1.074346	-2.195405	0.006376687
17330	-31.0228	-22.33	-8.69273	0.01	2.791799	-2.08514	0.008219779
17340	-28.7411	-23.816	-4.92515	0.01	0.9134661	-2.409572	0.003894286
17350	-29.2879	-23.8442	-5.44372	0.01	1.231559	-2.500739	0.003156901
17360	-30.3117	-24.654	-5.65769	0.01	1.341426	-1.767543	0.01707878
17370	-28.7125	-23.4579	-5.25464	0.01	1.128242	-2.212307	0.006133287
17380	-29.1757	-23.5545	-5.62125	0.01	1.323087	-1.980732	0.01045366
17390	-30.9191	-25.9784	-4.94077	0.01	0.9257925	-1.706711	0.01964666
17400	-31.1256	-25.6001	-5.5255	0.01	1.274226	-3.004468	0.000989764
17410	-28.8633	-23.5092	-5.35407	0.01	1.183529	-2.323065	0.004752646
17420	-29.15	-23.7232	-5.42683	0.01	1.222621	-1.962676	0.01089744
17430	-28.9983	-23.2636	-5.73474	0.01	1.379805	-2.201699	0.006284945
17440	-28.7369	-23.5023	-5.23462	0.01	1.116787	-2.276609	0.005289215
17450	-28.6845	-23.7127	-4.97181	0.01	0.9492339	-2.358732	0.004377922
17460	-28.9723	-24.0507	-4.92162	0.01	0.9106222	-1.979336	0.0104873
17470	-29.1173	-23.2503	-5.86698	0.01	1.444648	-2.075937	0.008395817
17480	-28.7192	-23.9508	-4.76842	0.01	0.6533145	-2.380435	0.004164523
17490	-29.9317	-23.2012	-6.73055	0.01	1.852959	-2.357666	0.00438868
17500	-30.6018	-25.1552	-5.44659	0.01	1.233077	-2.891023	0.00128522
17510	-28.606	-23.8302	-4.77587	0.01	0.7440317	-2.161671	0.006891739
17520	-30.3803	-23.7453	-6.63507	0.01	1.808352	-2.548239	0.002829835
17530	-28.8327	-23.3599	-5.47285	0.01	1.24687	-2.177848	0.006639752
17540	-31.4224	-25.7678	-5.6546	0.01	1.339873	-3.047916	0.0008955369
17550	-29.7917	-24.2384	-5.55336	0.01	0.3665865	-2.435807	0.003666007
17560	-29.2959	-24.5003	-4.79564	0.01	0.7805082	-1.922483	0.01195411
17570	-29.4551	-23.2244	-6.23071	0.01	1.618614	-2.307292	0.004928427
17580	-29.3661	-24.2033	-5.16277	0.01	1.074578	-1.895057	0.01273337
17590	-29.007	-23.3207	-5.68628	0.01	1.355727	-2.258879	0.005509611
17600	-28.7321	-23.9088	-4.82334	0.01	0.8173296	-2.42805	0.003732069
17610	-30.4446	-25.0343	-5.41036	0.01	1.213857	-2.858481	0.001385221
17620	-31.5074	-23.3053	-8.20205	0.01	2.550409	-2.492027	0.003220867
17630	-31.347	-22.614	-8.73304	0.01	2.811889	-1.867182	0.01357745
17640	-29.9905	-24.3354	-5.65514	0.01	1.340148	-2.676422	0.00210658
17650	-28.8225	-24.0423	-4.7803	0.01	0.7536964	-2.044729	0.009021343
17660	-30.8722	-22.3824	-8.4898	0.01	2.691268	-2.068142	0.008547874
17670	-29.5248	-24.4223	-5.10249	0.01	0.4552851	-2.574304	0.002664991
17680	-29.2897	-24.1344	-5.15529	0.01	0.4414352	-2.199943	0.006310406
17690	-29.6274	-22.9179	-6.70945	0.01	1.843103	-2.125748	0.007486035
17700	-30.29	-23.3195	-6.97052	0.01	1.965078	-1.864431	0.01366372
17710	-31.1956	-24.3667	-6.82882	0.01	1.898857	-2.73104	0.001857634
17720	-29.4387	-23.5987	-5.83997	0.01	1.431493	-1.931543	0.01170731
17730	-30.2119	-22.7283	-7.4836	0.01	2.206171	-2.007808	0.009821813
17740	-29.5688	-24.1286	-5.44025	0.01	1.229727	-2.600319	0.002510043
17750	-29.0414	-23.2736	-5.76781	0.01	1.396132	-2.094352	0.008047262
17760	-28.7268	-23.6953	-5.03145	0.01	0.9912126	-2.071465	0.008482711
17770	-29.1289	-24.3645	-4.76446	0.01	0.6707895	-2.59692	0.002529766
17780	-33.2398	-27.5851	-5.65473	0.01	1.339943	-3.466624	0.0003414888
17790	-28.9681	-24.0241	-4.94401	0.01	0.5088499	-2.325485	0.004726237
17800	-31.1485	-23.9231	-7.22544	0.01	2.084523	-2.626644	0.002362416
17810	-30.6923	-22.5719	-8.1204	0.01	2.510777	-2.191005	0.006441613
17820	-28.7214	-23.9242	-4.79716	0.01	0.7828263	-2.076425	0.008386395
17830	-31.5283	-22.5378	-8.99049	0.01	2.94122	-2.276782	0.005287102
17840	-30.1575	-23.0596	-7.09792	0.01	2.024707	-2.330407	0.004672971
17850	-29.1312	-24.0089	-5.12234	0.01	1.049911	-2.530892	0.002945154
17860	-29.0305	-23.3596	-5.67094	0.01	1.348064	-2.289278	0.005137142
17870	-30.383	-22.5823	-7.80072	0.01	2.356935	-2.073934	0.00843462
17880	-29.4817	-24.7016	-4.7801	0.01	0.7532829	-2.724632	0.001885248
17890	-28.6731	-23.6857	-4.98742	0.01	0.9605617	-2.344383	0.004524987
17900	-29.1811	-23.1713	-6.00984	0.01	1.513582	-2.205347	0.006232374
17910	-28.6917	-23.8168	-4.87486	0.01	0.8703973	-2.393514	0.004040973
17920	-30.186	-23.0117	-7.17437	0.01	2.060549	-2.315869	0.004832045
17930	-28.8582	-23.3452	-5.51295	0.01	1.267742	-2.195518	0.006375034
17940	-29.3636	-23.1397	-6.22385	0.01	1.615375	-2.046563	0.008983318
17950	-31.9365	-25.0066	-6.92988	0.01	1.946079	-2.892885	0.00127972
17960	-31.7042	-25.9304	-5.77379	0.01	0.3376275	-3.041366	0.0009091472
17970	-28.6601	-23.8918	-4.76835	0.01	0.7227817	-2.131591	0.007385997
17980	-28.6961	-23.4727	-5.22336	0.01	1.110293	-2.214769	0.006098608
17990	-28.6372	-23.8709	-4.76634	0.01	0.660937	-2.284001	0.005199943
18000	-29.4293	-24.6086	-4.82065	0.01	0.5802078	-2.67102	0.002132949
18010	-30.6364	-22.9316	-7.70488	0.01	2.311196	-2.3315	0.004661224
18020	-31.3984	-22.5196	-8.87881	0.01	2.884902	-2.258544	0.00551387
18030	-29.0858	-24.2835	-4.80231	0.01	0.5976868	-2.548157	0.00283037
18040	-29.8591	-24.9166	-4.9425	0.01	0.9271372	-2.805331	0.001565557
18050	-29.1259	-24.287	-4.83894	0.01	0.5658107	-2.541677	0.002872915
18060	-30.671	-24.5098	-6.16127	0.01	1.585752	-2.746135	0.001794175
18070	-28.8318	-23.3615	-5.47033	0.01	1.245552	-2.169813	0.006763735
18080	-29.3833	-23.7152	-5.6681	0.01	1.346642	-1.926054	0.01185621
18090	-28.6143	-23.7321	-4.88226	0.01	0.8771305	-2.124726	0.007503668
18100	-28.5525	-23.7139	-4.83859	0.01	0.8344686	-2.265119	0.005431012
18110	-28.7725	-23.6924	-5.08007	0.01	1.023251	-2.377142	0.004196216
18120	-29.7912	-24.8205	-4.97072	0.01	0.4980521	-2.731569	0.001855371
18130	-31.6569	-23.1766	-8.48028	0.01	2.686574	-1.767561	0.01707809
18140	-30.2079	-24.8312	-5.3767	0.01	1.195798	-1.773429	0.01684888
18150	-30.7975	-25.988	-4.80951	0.01	0.8001395	-1.730902	0.01858224
18160	-29.4822	-24.4731	-5.00905	0.01	0.4840606	-2.602606	0.002496859
18170	-28.832	-23.8529	-4.97913	0.01	0.9545799	-2.022507	0.009494963
18180	-31.5462	-22.2155	-9.33071	0.01	3.114896	-2.142982	0.007194786
18190	-29.5341	-23.487	-6.04707	0.01	1.5314	-2.414718	0.003848414
18200	-30.0113	-23.2557	-6.75556	0.01	1.86464	-2.383654	0.00413377
18210	-30.8988	-22.4828	-8.41598	0.01	2.654949	-1.962843	0.01089325
18220	-29.2909	-23.2321	-6.05877	0.01	1.536989	-2.03048	0.009322242
18230	-29.6238	-24.6075	-5.01631	0.01	0.4815779	-2.654518	0.002215553
18240	-30.2915	-25.4135	-4.878	0.01	0.873278	-2.936137	0.001158412
18250	-29.6217	-24.2113	-5.41039	0.01	1.213874	-1.858442	0.01385346
18260	-29.8944	-23.4289	-6.46552	0.01	1.729032	-1.894	0.0127644
18270	-32.508	-27.3505	-5.15747	0.01	1.071383	-3.408848	0.0003900788
18280	-30.885	-22.8857	-7.99926	0.01	2.452242	-1.866468	0.01359978
18290	-34.3661	-21.2959	-13.0702	0.01	5.275104	-2.074074	0.00843191
18300	-32.7764	-23.0019	-9.77443	0.01	3.34645	-2.474275	0.003355249
18310	-30.3355	-23.4143	-6.92114	0.01	1.941994	-2.456344	0.003496683
18320	-29.2509	-24.4139	-4.83698	0.01	0.5672458	-2.01478	0.009665412
18330	-29.3825	-23.072	-6.31043	0.01	1.656209	-2.079379	0.008329537
18340	-29.5491	-23.1704	-6.37876	0.01	1.688333	-2.298102	0.005033827
18350	-30.4392	-25.6671	-4.77216	0.01	0.6429931	-2.989005	0.00102564
18360	-29.6232	-24.7003	-4.92293	0.01	0.9116806	-1.853574	0.0140096
18370	-28.7494	-23.762	-4.98738	0.01	0.9605381	-2.395351	0.004023919
18380	-28.7967	-23.9408	-4.85595	0.01	0.8523596	-2.456369	0.003496481
18390	-28.6806	-23.8424	-4.83821	0.01	0.8340668	-2.39451	0.004031717
18400	-29.0555	-24.2737	-4.78178	0.01	0.6242643	-2.550253	0.002816741
18410	-30.3263	-22.6786	-7.6477	0.01	2.283982	-2.003144	0.009927873
18420	-29.6453	-24.8509	-4.79439	0.01	0.7785706	-2.772807	0.001687303
18430	-28.5839	-23.6071	-4.97679	0.01	0.9528808	-2.189511	0.006463816
18440	-28.5669	-23.79	-4.77681	0.01	0.7462117	-2.265688	0.005423903
18450	-28.5849	-23.6034	-4.98146	0.01	0.9562682	-2.191887	0.006428555
18460	-29.5371	-24.297	-5.24009	0.01	0.4217814	-2.502087	0.003147119
18470	-28.9791	-23.7597	-5.21943	0.01	1.108013	-2.439001	0.003639143
18480	-30.0371	-24.6507	-5.38639	0.01	1.201017	-1.795307	0.01602111
18490	-28.5828	-23.8114	-4.77149	0.01	0.7327556	-2.291683	0.005108782
18500	-28.7304	-23.5563	-5.17405	0.01	1.081329	-2.100078	0.007941864
18510	-30.9363	-25.2195	-5.71674	0.01	0.3445711	-2.840761	0.001442908
18520	-29.543	-24.1474	-5.39564	0.01	1.205983	-2.603383	0.002492398
18530	-28.8241	-24.0438	-4.78029	0.01	0.6267465	-2.433779	0.003683161
18540	-30.2667	-22.6459	-7.62081	0.01	2.271202	-2.130075	0.00741183
18550	-30.5887	-23.9836	-6.60514	0.01	1.794362	-2.618084	0.002409437
18560	-29.2916	-24.4594	-4.8322	0.01	0.827476	-2.655758	0.002209238
18570	-30.1276	-22.7121	-7.41548	0.01	2.173989	-2.144857	0.007163793
18580	-33.8487	-26.2007	-7.648	0.01	2.284122	-1.515504	0.03051379
18590	-31.9526	-22.4059	-9.54674	0.01	3.226896	-1.847574	0.01420451
18600	-36.6723	-27.0033	-9.66895	0.01	3.290871	-1.402854	0.03954995
18610	-28.6452	-23.841	-4.80418	0.01	0.7929405	-2.373899	0.004227665
18620	-29.0083	-23.9927	-5.01564	0.01	0.9804079	-2.511028	0.003082991
18630	-28.8952	-24.0346	-4.86067	0.01	0.5511952	-2.172912	0.006715652
18640	-29.2007	-23.2988	-5.90193	0.01	1.461607	-2.031554	0.009299215
18650	-28.9058	-23.9403	-4.96551	0.01	0.9445812	-1.998053	0.01004493
18660	-28.5717	-23.7773	-4.79441	0.01	0.7786087	-2.298846	0.005025207
18670	-28.8731	-23.4008	-5.47223	0.01	1.246547	-2.099365	0.007954908
18680	-29.3652	-23.9236	-5.44158	0.01	1.230429	-1.909925	0.01230482
18690	-30.5267	-24.3393	-6.18745	0.01	1.598157	-1.76196	0.01729974
18700	-30.5878	-22.6163	-7.97146	0.01	2.438851	-1.971075	0.0106887
18710	-31.0907	-22.2994	-8.79123	0.01	2.840969	-2.072266	0.008467091
18720	-28.8257	-23.7302	-5.09548	0.01	1.033085	-2.402531	0.003957942
18730	-28.9885	-23.3095	-5.67898	0.01	1.352081	-2.096714	0.008003616
18740	-29.9723	-22.7712	-7.20116	0.01	2.073122	-2.067398	0.008562524
18750	-29.4887	-23.4932	-5.99553	0.01	1.506723	-1.938538	0.01152024
18760	-30.7871	-26.0155	-4.77166	0.01	0.6442157	-1.762558	0.01727596
18770	-28.7256	-23.6134	-5.11227	0.01	1.043649	-2.332108	0.004654699
18780	-29.0383	-24.2313	-4.80692	0.01	0.796693	-2.569349	0.002695569
18790	-32.9307	-22.359	-10.5717	0.01	3.777913	-2.321319	0.004771788
18800	-28.9645	-24.1346	-4.82982	0.01	0.8248092	-1.988071	0.01027849
18810	-32.8042	-22.0459	-10.7584	0.01	3.881961	-2.219653	0.006030416
18820	-29.5459	-24.1931	-5.35274	0.01	1.182805	-1.869138	0.01351644
18830	-30.2955	-24.0601	-6.23536	0.01	1.62081	-2.623517	0.002379485
18840	-31.0369	-23.0091	-8.02784	0.01	2.466021	-2.386249	0.004109144
18850	-29.1427	-24.2535	-4.88915	0.01	0.8832624	-1.940241	0.01147517
18860	-28.8327	-23.4151	-5.41765	0.01	1.217743	-2.111409	0.007737319
18870	-29.5398	-24.4445	-5.09533	0.01	1.032994	-2.67666	0.002105427
18880	-30.1946	-23.5299	-6.66476	0.01	1.822223	-2.479686	0.003313703
18890	-28.6184	-23.6969	-4.92145	0.01	0.9104818	-2.124981	0.007499277
18900	-29.0378	-23.4632	-5.57457	0.01	1.2994	-2.340321	0.004567509
18910	-28.568	-23.6962	-4.87182	0.01	0.8675789	-2.284022	0.005199696
18920	-30.5103	-22.8593	-7.65106	0.01	2.28558	-1.914347	0.01218017
18930	-30.3932	-22.8707	-7.52256	0.01	2.224606	-1.92766	0.01181245
18940	-29.8292	-24.7581	-5.07115	0.01	1.017495	-2.768192	0.00170533
18950	-31.0896	-22.5087	-8.58089	0.01	2.736268	-2.220153	0.006023478
18960	-29.6803	-23.0547	-6.62559	0.01	1.803923	-2.265338	0.00542828
18970	-31.494	-22.1643	-9.3297	0.01	3.114379	-2.088874	0.008149407
18980	-29.4915	-24.1622	-5.32932	0.01	1.169992	-1.877941	0.01324523
18990	-29.4816	-23.0674	-6.4142	0.01	1.704969	-2.22947	0.005895633
19000	-29.5623	-24.6209	-4.94139	0.01	0.5099634	-2.664264	0.002166385
19010	-30.7712	-23.6541	-7.11714	0.01	2.033712	-2.544699	0.002852994
19020	-32.3095	-22.0182	-10.2914	0.01	3.623858	-1.902853	0.01250683
19030	-31.0236	-26.2563	-4.76738	0.01	0.6568913	-1.737616	0.01829716
19040	-28.9146	-24.1491	-4.7655	0.01	0.6648004	-2.049191	0.00892912
19050	-28.9724	-23.6013	-5.37114	0.01	1.192794	-2.015173	0.009656667
19060	-28.9409	-24.151	-4.78982	0.01	0.7711943	-2.531688	0.002939761
19070	-28.6893	-23.6682	-5.02113	0.01	0.9841822	-2.343334	0.004535924
19080	-29.2455	-24.482	-4.76355	0.01	0.695339	-1.952862	0.01114649
19090	-29.5813	-23.377	-6.20432	0.01	1.60614	-1.942958	0.01140359
19100	-29.4755	-24.0029	-5.4726	0.01	1.246739	-2.560636	0.002750199
19110	-29.046	-23.9215	-5.12451	0.01	1.051258	-1.965086	0.01083713
19120	-29.4892	-22.9904	-6.49884	0.01	1.744636	-2.105697	0.007839761
19130	-29.812	-23.3993	-6.41269	0.01	1.704262	-1.90806	0.01235778
19140	-28.6681	-23.6409	-5.02725	0.01	0.9883661	-2.323468	0.004748229
19150	-28.6013	-23.837	-4.76436	0.01	0.703409	-2.208293	0.006190226
19160	-30.0932	-23.2514	-6.84181	0.01	1.904924	-1.895392	0.01272353
19170	-30.2616	-23.2232	-7.03832	0.01	1.996799	-2.39437	0.004033018
19180	-29.3566	-24.392	-4.96457	0.01	0.5004532	-2.572058	0.002678809
19190	-29.3808	-24.4839	-4.89687	0.01	0.5307595	-2.01213	0.009724562
19200	-29.7597	-24.2367	-5.52296	0.01	0.3710902	-2.437408	0.003652514
19210	-28.6464	-23.5456	-5.10084	0.01	1.036476	-2.253294	0.005580926
19220	-29.2334	-24.046	-5.18746	0.01	1.089297	-2.551532	0.002808458
19230	-29.197	-23.2925	-5.90456	0.01	1.462876	-2.292467	0.005099559
19240	-28.5968	-23.6534	-4.94339	0.01	0.9278284	-2.290259	0.005125562
19250	-29.4171	-24.5297	-4.8874	0.01	0.5357376	-1.999434	0.01001304
19260	-32.6783	-25.3214	-7.35682	0.01	2.146325	-2.975575	0.001057851
19270	-31.1834	-26.4059	-4.7775	0.01	0.7477458	-3.179329	0.0006617144
19280	-29.6996	-24.935	-4.76456	0.01	0.704844	-2.790581	0.001619641
19290	-29.6218	-22.9752	-6.64659	0.01	1.813736	-2.049505	0.008922682
19300	-29.0056	-24.1513	-4.8543	0.01	0.5552543	-2.104762	0.007856668
19310	-29.4061	-23.4376	-5.96849	0.01	1.493728	-2.384177	0.004128791
19320	-30.5293	-22.5947	-7.93466	0.01	2.421148	-1.99416	0.01013537
19330	-28.5552	-23.6725	-4.88272	0.01	0.8775448	-2.249368	0.005631599
19340	-28.7085	-23.7974	-4.91111	0.01	0.9020123	-2.070117	0.008509085
19350	-30.2337	-22.6448	-7.58892	0.01	2.256061	-2.090236	0.008123881
19360	-31.4481	-22.1644	-9.28368	0.01	3.090691	-2.061997	0.008669685
19370	-31.1451	-25.5879	-5.55715	0.01	1.290497	-1.678025	0.02098819
19380	-30.4666	-25.5413	-4.92522	0.01	0.5170828	-1.844741	0.01429747
19390	-28.7968	-23.7272	-5.06959	0.01	1.016485	-2.395266	0.004024706
19400	-29.0714	-23.2073	-5.8641	0.01	1.443248	-2.160451	0.006911131
19410	-29.4117	-23.0264	-6.38539	0.01	1.691446	-2.117457	0.007630331
19420	-30.1225	-22.761	-7.36144	0.01	2.148501	-2.015194	0.009656191
19430	-28.87	-23.933	-4.93703	0.01	0.9228759	-2.472009	0.003372803
19440	-30.5123	-24.256	-6.25632	0.01	0.2896703	-2.271246	0.005354929
19450	-28.9397	-24.0088	-4.93086	0.01	0.5145502	-2.29071	0.005120239
19460	-29.1602	-24.2071	-4.95308	0.01	0.9352464	-1.934137	0.01163759
19470	-29.1286	-23.9922	-5.13642	0.01	1.058585	-2.52609	0.0029779
19480	-29.2999	-24.0038	-5.2961	0.01	1.151595	-2.546408	0.00284179
19490	-29.0485	-23.3208	-5.72773	0.01	1.376332	-2.067687	0.008556825
19500	-28.8273	-24.0405	-4.78672	0.01	0.7658685	-2.039812	0.009124062
19510	-28.5555	-23.7	-4.85552	0.01	0.8519282	-2.266722	0.005411007
19520	-28.698	-23.8916	-4.80646	0.01	0.7960643	-2.409725	0.003892915
19530	-32.7347	-22.64	-10.0948	0.01	3.517355	-2.384141	0.004129131
19540	-30.783	-22.9687	-7.8142	0.01	2.363384	-2.355721	0.004408382
19550	-31.1439	-25.0332	-6.11075	0.01	1.561761	-1.688997	0.0204646
19560	-28.8059	-23.3946	-5.4112	0.01	1.214309	-2.222231	0.005994719
19570	-29.3895	-23.1565	-6.23308	0.01	1.619736	-2.261468	0.005476869
19580	-28.901	-24.0161	-4.88498	0.01	0.8795674	-2.498631	0.003172264
19590	-28.6151	-23.8508	-4.7643	0.01	0.7029367	-2.316091	0.004829574
19600	-30.3641	-25.2074	-5.15672	0.01	0.4410797	-2.846433	0.001424185
19610	-28.8997	-23.95	-4.94973	0.01	0.9326961	-2.48217	0.003294803
19620	-30.4188	-22.7628	-7.65605	0.01	2.287954	-2.242794	0.005717494
19630	-28.8079	-23.6178	-5.19012	0.01	1.090869	-2.056477	0.008780566
19640	-28.6796	-23.6823	-4.99723	0.01	0.967554	-2.093281	0.008067123
19650	-29.0358	-24.1739	-4.86191	0.01	0.858184	-2.558761	0.002762098
19660	-29.0351	-24.1298	-4.90533	0.01	0.8971778	-2.549061	0.002824482
19670	-30.3663	-24.066	-6.30035	0.01	1.65146	-1.790616	0.01619511
19680	-33.2674	-24.437	-8.8305	0.01	2.860642	-1.601551	0.02502934
19690	-29.0548	-24.0147	-5.04016	0.01	0.9970771	-1.959034	0.01098921
19700	-29.0641	-23.8176	-5.24652	0.01	1.123612	-2.468534	0.003399895
19710	-29.0698	-23.3826	-5.68719	0.01	1.356181	-2.040048	0.009119104
19720	-32.7442	-25.1302	-7.61404	0.01	2.267986	-2.936384	0.001157752
19730	-34.4983	-25.7901	-8.70817	0.01	2.799487	-3.101815	0.0007910158
19740	-28.8794	-24.0798	-4.79957	0.01	0.7863947	-2.018406	0.009585051
19750	-28.7096	-23.9456	-4.76396	0.01	0.6747539	-2.132805	0.007365381
